WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
2697,"PENGANGA RIVER NEAR WATER SUPPLY SCHEME OF UMARKHED MC BELKHED, UMARKHED, YAVATMAL",MAHARASHTRA,18,22,18.7,5,7.2,5.9,7.9,8.7,8.3,508,1442,957,4.6,8.4,6.8,9.83,10,10,30,70,38,30,70,60
2698,"PENGANGA RIVER D/S OF ISAPUR DAM, ISAPUR, PUSAD, YAVATMAL",MAHARASHTRA,17,22,17.8,5.4,7.2,6.1,7.8,8.6,8.2,436,1436,737,6,8.8,7.3,9.83,10,10,17,80,52,22,110,74
2699,"PENGANGA RIVER AT MEHKAR-BULDANA ROAD BRIDGE, MEHKAR, BULDANA",MAHARASHTRA,18,28,20.5,4.4,6.4,5.5,8.1,8.5,8.3,526,810,684,5.2,12,8.5,2.67,5,5,50,80,65,80,170,125
2722,"WENA RIVER  AT U/S OF MOHATA MILLS, NEAR RAILWAY BRIDGE, HINGANGHAT",MAHARASHTRA,18,28,23,5.2,6.8,6,7.8,8.7,8.2,460,810,599,6.2,8.4,7.3,0.517,4,3.2,34,70,48,60,170,102
2723,"WENA RIVER AT D/S OF MOHATA MILLS, NR RD BRG ON HINGANGHAT-WADNER ROAD",MAHARASHTRA,18,28,23.2,4.6,6.5,5.3,7.8,8.7,8.3,510,842,670,7.8,12,9.8,0.38,5,3.24,40,170,88,90,350,177
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER KRISHNA - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1194,"KRISHNA AT MAHABALESHWAR DHOM DAM NEAR KOINA DAM,MAHARASHTRA",MAHARASHTRA,22.5,28.4,24.1,5.8,6.2,5.9,7.8,8.8,8.4,108,192,144,3.4,6.2,4.4,0.16,1.02,1,9,40,24,120,275,201
1153,"KRISHNA AT RAJAPUR WEIR, MAHARASHTRA",MAHARASHTRA,26,32,29.7,6.6,7.4,6.9,7.1,8.1,7.8,136,527,273,1.8,4,3.2,2.39,2.86,2.74,2,6,4,80,120,107
36,"KRISHNA AT KRISHNA BRIDGE, KARAD, MAHARASHTRA",MAHARASHTRA,22,25.4,23.7,5.7,5.9,5.8,7.9,8.8,8.5,133,238,192,4.2,7.4,5.9,0.53,1.05,0.89,80,425,265,900,1800,1500
1906,KRISHNA D/S OF ISLAMPUR,MAHARASHTRA,20,27,25.2,5.8,7.5,6.7,7.6,8.6,8.1,199,418,273,2,8.2,4.1,1.33,4,3.22,2,4,4,80,130,115
37,"KRISHNA AT SANGLI, MAHARASHTRA",MAHARASHTRA,22,28,24.5,6.1,6.9,6.6,7.5,8.5,8,196,892,409,2.4,6.4,4,2.45,3,2.87,2,6,4,110,140,123
1310,"KRISHNA AT KURUNDWAD IN KOLHAPUR,MAHARASHTRA",MAHARASHTRA,25,32,30.2,6.4,7.4,6.9,7.5,8.2,7.8,133,597,252,2,4.8,3.7,2.54,3.88,3,4,6,5,90,140,118
2187,KRISHNA RIVER AT KSHETRA MAHULI.,MAHARASHTRA,20.9,23,21.7,5.6,5.9,5.8,8.2,9.1,8.6,280,518,368,4,6.4,5.2,0.38,1,0.69,95,350,236,900,1800,1583
2188,KRISHNA RIVER AT KRISHNA-VENNA SANGAM AT MAHULI.,MAHARASHTRA,20.2,21.9,21.1,5,6,5.6,8.1,8.8,8.4,173,502,351,4.6,7.6,6,0.22,4,3.04,120,350,212,900,1800,1617
2190,KRISHNA RIVER AT WAI.,MAHARASHTRA,22,28.7,23.8,2.8,5.8,5.1,8.2,9,8.6,258,586,387,3.6,8.6,6.1,0.24,5,3.23,70,350,225,900,1800,1583
1182,"KRISHNA AT U/S OF UGARKHURD BARRAGE,KARNATAKA",KARNATAKA,24,33,28,5.9,11.4,7.5,7.5,8.9,8.1,230,1780,927,0.5,2.6,1.7,7.11,8,7.75,12,900,408,22,1600,1038
1889,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,KARNATAKA,23,32,27.3,5.6,11.7,7.9,7.3,9.1,8,250,1300,705,0.9,2.5,1.6,0,26,18.6,22,900,572,50,1600,1088
1181,"KRISHNA AT D/S OF NARAYANPURA DAM,KARNATAKA",KARNATAKA,28,29,28.5,5,5.8,5.2,7.5,9.5,8.2,230,780,512,0.5,3.2,1.6,0,14,5.66,6,900,418,12,1600,827
1170,"KRISHNA AT D/S OF DEVASAGAR BDG.,KARNATAKA",KARNATAKA,28,32,29.4,6,7.6,7.1,8.2,8.7,8.4,376,828,678,1,2,1.7,0.42,0,1,170,900,706,500,1600,1288
1028,"KRISHNA AT TINTINI BRIDGE, KARNATAKA",KARNATAKA,26,34,29.8,6.6,7.8,7.3,7.7,8.3,7.7,359,753,633,1,2,1.8,0.432,1.64,1,70,1600,623,220,1600,1220
2781,"KRISHNA AT D/S OF ALAMATTI DAM, KARNATAKA",KARNATAKA,28,29.5,28.5,4.9,5.9,5.2,7.1,9.4,8.2,240,690,488,0.7,3.3,1.6,0,0,0,7,900,407,12,1600,1014
1784,"THANGADI , MAHABOOBNAGAR DIST., A.P",ANDHRA PRADESH,29,30,29.5,6.4,6.8,6.6,8.4,8.4,8.4,688,758,723,13,14,13.5,0,0,0,90,170,130,220,350,285
1175,"KRISHNA AFTER CONFL. WITH TUNGABHADRA, SANGAMESHWARAM A.P.",ANDHRA PRADESH,23,29,25.4,6.1,6.2,6.2,7.5,8.5,8,390,600,479,2.4,2.8,2.6,4.3,6,5.56,60,150,128,180,1200,956
39,"KRISHNA AT GADWAL BRIDGE, A.P.",ANDHRA PRADESH,29,30,29.5,6.2,6.9,6.6,8.3,8.5,8.4,675,869,772,9,12,10.5,0,0,0,90,170,130,500,500,500
1465,"KRISHNA AT WADAPALLY AFTER CONFL. WITH R. MUSI, A.P.(SHIFTED FROM 1220)",ANDHRA PRADESH,25,30,27.8,5.1,6.1,5.8,8.4,9,8.7,516,2098,1399,0.8,4,2.3,0.5,1,1,20,230,117,155,240,199
1786,"VEDADRI , GUNTUR DIST., A.P",ANDHRA PRADESH,19,22,20.6,6,6.8,6.3,7.5,8.5,8,648,875,753,0.7,0.8,0.8,0.31,1,1,2,2,2,1100,1200,1160
1787,"AMARAVATI , GUNTUR DIST., A.P",ANDHRA PRADESH,25,27,26,6.2,7.5,6.8,7.1,9.2,8,607,865,727,0.4,0.8,0.7,0.52,1,1,2,2,2,900,1200,1100
25,"KRISHNA AT VIJAYWADA, A.P.",ANDHRA PRADESH,17,23,20,6,6.4,6.2,7.4,8.4,7.9,689,787,741,0.8,1.2,1,0.36,1,1,2,2,2,900,1200,1100
3079,"D/S OF RIVER KRISHNA A/C WITH TREATED SEWAGE DISCHARGING FROM 10MLD STP LOCATED AT RAMALINGESHWARNAGAR, VIJAYAWADA,  KRISHNA, A.P.",ANDHRA PRADESH,18,18,18,3.3,3.3,3.3,6.8,6.8,6.8,1634,1634,1634,1,1,1,0.86,1,1,2,2,2,1200,1200,1200
3083,"KRISHNA D/S OF SRISHAILAM,  KURNOOL, A.P.",ANDHRA PRADESH,25,26,25.6,5.8,6,5.9,7.1,7.6,7.4,350,410,375,2,2.1,2,0,4,2,90,110,98,180,1000,796
, ESTUARINE ZONE,,,,,,,,,,,,,,,,,,,,,,,,,
1782,"HAMSALA DEEVI , GUNTUR DIST, A.P",ANDHRA PRADESH,18,21,20.2,5.6,6.2,6,7.5,8.5,8.1,676,858,741,0.8,1,0.9,0.44,1,1,2,2,2,400,1100,740
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF TRIBUTARY STREAMS  PANCHGANGA AND BHIMA- 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1311,"PANCHAGANGA AT ICHALKARANJI, MAHARASHTRA",MAHARASHTRA,24,33,30.5,6,7.3,6.5,7.2,8,7.8,133,335,213,2.2,8.2,4.3,2.35,3.33,3,2,12,6,110,220,145
2163,PANCHAGANGA RIVER AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,25,32,30.5,6.3,7.4,6.8,7.1,8.1,7.7,118,365,224,1.8,4.8,3.5,2.37,3.89,2,2,12,6,110,220,142
1904,PANCHAGANGA U/S OF KOLHAPUR TOWN,MAHARASHTRA,24,33,29.5,6.6,7.2,7,7,8.5,7.8,147,256,194,2,3.6,2.8,1.78,2,1.75,2,6,5,90,140,120
1905,PANCHAGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,24,33,29.8,5.9,7.2,6.5,6.9,8.2,7.7,132,243,193,2.2,8.2,5.1,3.95,4,4,4,9,6,130,170,148
1189,"BHIMA AT PUNE U/S VITHALWADI, MAHARASHTRA",MAHARASHTRA,25,30,26.8,2.2,4.1,3.1,7.9,9.1,8.6,368,505,443,6.3,16.6,10.4,0.14,2.11,2,175,550,317,1600,1800,1733
2655,"BHIMA RIVER AT KOREGAON NEAR KOREGAON BRIDGE, SHIRUR, PUNE",MAHARASHTRA,22,27,24.3,4.7,5.9,5.7,8,8.9,8.4,234,482,354,4,8.6,5.6,0.32,5.6,4,75,225,162,900,1800,1583
2656,"BHIMA RIVER-BACKWATER OF UJANI DAM NEAR RAW WATER PUMP HOUSE, KUMBARGAON, INDAPUR, PUNE",MAHARASHTRA,20,27.5,25.3,5.2,6,5.7,8.2,8.8,8.6,284,687,469,4.4,7.6,5.8,0.86,3,2.23,25,425,148,550,1800,1342
1190,"BHIMA AT PUNE, D/S OF BUNDGARDEN,MAHARASHTRA",MAHARASHTRA,24.5,30,26.2,0.8,2.8,1.8,7.5,8.8,8.3,377,513,447,14,20.8,16.8,0.27,5.46,3,275,900,488,1800,1800,1800
1191,BHIMA AT PARGAON (AFTER CONFL.WITH MULE MARTHA) MAHARASHTRA.,MAHARASHTRA,19,28,25.3,2.9,5.6,4.2,8.2,8.9,8.7,449,1075,676,4.2,14,9.2,0.62,4.89,3,140,350,240,1600,1800,1767
1192,"BHIMA AFTER CONF. WITH DAUNT, MAHARASHTRA",MAHARASHTRA,20,28,24.7,1.9,5.5,3.3,8.2,8.9,8.7,364,690,528,4.6,16,11.3,0.8,3,2.25,70,350,231,900,1800,1617
1188,"BHIMA AT NARSINGHPUR,(D/S AF.CONFL.WITH R.NIRA),MAHARASHTRA",MAHARASHTRA,32,38,35.8,5.7,5.9,5.8,8.2,8.9,8.7,694,1856,1010,4.2,6.8,5.3,0.88,2.56,2,170,350,248,1600,1800,1733
28,"BHIMA AT TAKLI, MAHARASHTRA",MAHARASHTRA,25,35,29.5,5.4,5.9,5.8,8.1,8.9,8.6,128,1713,758,4.2,6.8,5.3,0.85,3.45,2,110,250,200,1600,1600,1600
1183,"BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA",KARNATAKA,25,30,27.8,5.9,7.5,6.7,7.8,8.6,8.3,551,1610,967,2.7,4,3.4,0.38,1.54,1,220,1600,1193,900,1600,1425
1184,"BHIMA AT FEROZABAD VILLAGE (D/S), KARNATAKA",KARNATAKA,26,29,27.8,5.6,7.4,6.6,7.4,8.6,8.2,390,1260,898,2.1,4.8,3.4,0.34,2.56,2,280,1600,840,900,1600,1522
1167,"BHIMA AT D/S OF BDG. NEAR YADGIR,KARNATAKA",KARNATAKA,27,38,30.6,6.5,8.2,7.4,7.5,8.4,8.2,511,907,687,2,3.5,2.4,0.59,1,1.15,500,1600,925,900,1600,1522
1888,BHIMA RIVER AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,KARNATAKA,26,29,28,5.9,7.2,6.6,7.2,8.6,8.2,442,1200,889,2,3.2,2.8,0.36,2.27,2,300,1600,908,900,1600,1500
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF TRIBUTARY STREAMS GHATPRABHA, MALPRABHA, TUNGHBHADRA, TUNGHA, BHADRA, MUSI, PALLERU, MUNERU, KAGINA, NAKKAVAGU, HUNDRI, KUNDU & SANGI NALLA IN ANDHRA PRADESH AND KARNATAKA- 2013",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1185,"GHATPRABHA AT D/S OF MUDHOL RD. CROSS BDG., KARNATAKA",KARNATAKA,23,35.5,28.8,5.1,8.1,6.2,7.6,8.7,8.2,170,3600,862,0.4,2.1,1.3,0,24.88,7.74,80,900,443,300,1600,958
1163,"GHATPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA",KARNATAKA,22,33,26.6,6.3,8.6,7.2,7.5,8.6,8,200,470,319,1,3,1.6,0.44,9.42,5.05,22,900,458,34,1600,995
1187,"MALPRABHA AT D/S OF KHANAPUR VILLAGE,KARNATAKA",KARNATAKA,21,33,26.2,6.1,8.4,7.1,7.1,8.8,7.8,130,400,236,0.6,2.9,1.4,0,6.4,2.2,9,900,684,900,1600,1536
1164,"MALPRABHA AT WATER ABSTR. PT. TO HUBLI,DHARWAR,KARNATAKA",KARNATAKA,22,29,26.8,4.9,9.7,7.2,7.4,9.7,8.1,160,570,298,0.1,3.4,1.7,0,7.46,3.37,17,900,504,30,1600,1103
1186,"MALPRABHA AT D/S OF AIHOLE TOWN, KARNATAKA",KARNATAKA,25,34.6,28.7,4.2,8.5,5.7,7.7,8.8,8.1,310,1800,671,0.5,3.1,1.7,0,21,5.64,80,900,569,80,1600,1185
2764,"MALPRABHA AT BADAMI BRIDGE, KARNATAKA",KARNATAKA,25,33.8,28.1,4.8,9,6,7.4,8.8,7.9,310,1700,716,0.8,3.7,2,0,12.44,3.28,80,900,569,110,1600,1203
38,"TUNGHABHADRA AT HONNALI BRIDGE, KARNATAKA",KARNATAKA,,,,,,,,,,180,380,295,,,,0,0.32,0.12,50,170,78,110,280,177
1029,"TUNGHABHADRA AT HARALAHALLI BRIDGE, KARNATAKA",KARNATAKA,22,29,26.2,6.6,7.8,7.3,7.7,9.2,8.5,194,690,393,2,4,2.6,0.1,1.8,0.51,30,170,104,110,280,211
29,"TUNGHABHADRA AT ULLANUR, KARNATAKA",KARNATAKA,26,35,29.5,6.8,7.6,7.3,7.6,8.6,8.1,167,384,298,1.2,3,2,0.3,1.4,0.71,110,1600,654,170,1600,1079
2768,"TUNGABHADRA AT D/S OF HPF, KARNATAKA",KARNATAKA,25,30,27.3,5.6,6.9,6.3,7.2,8.8,7.9,310,1260,745,1.2,7.8,5.1,0.2,0.8,0.44,140,280,219,280,900,473
2769,"TUNGABHADRA AT JACKWELL POINT, KARNATAKA",KARNATAKA,24,30,27,6,7,6.6,7.5,8.8,8.2,215,935,497,3,4.5,3.6,0,0.7,0.24,70,170,115,170,350,256
2770,"TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE, KARNATAKA",KARNATAKA,24,29,26.6,5.2,7,6.5,7.4,9,8.4,200,560,394,2,5,3.4,0.1,2.2,0.51,50,170,112,110,500,261
2776,"TUNGABHADRA AT D/S OF GANGAWATHI, KARNATAKA",KARNATAKA,24,29,26.3,6.4,7.6,7.2,7.6,9.2,8.5,158,320,263,1,3,2.1,0.36,0.88,0.65,220,1600,718,500,1600,1309
2766,"TUNGABHADRA AT NEW BRIDGE, KARNATAKA",KARNATAKA,24,29,26.3,6.4,7.6,7.2,7.6,9.2,8.5,215,480,342,1,3,2.1,0,0.4,0.13,22,170,94,110,280,194
2767,"TUNGABHADRA AT U/S OF HPF, KARNATAKA",KARNATAKA,2,29,24.5,6.2,7.6,7.1,7.6,9.1,8.5,180,490,336,1,7.2,2.4,0,0.2,0.08,22,110,51,70,280,136
1174,"TUNGHABHADRA AT KURNOOL U/S, BAVAPURAM, A.P.",ANDHRA PRADESH,24,26,25,5.9,6.2,6.1,7.3,7.8,7.6,330,360,350,1.8,2.4,2.2,1,4,2.45,80,160,134,630,1100,936
1785,"TUNGHABHADRA AT MANTHRALAYAM , KURNOOL DIST., A.P",ANDHRA PRADESH,24,26,24.8,5.9,6.3,6.1,7.8,8.1,8,480,510,498,2.1,2.6,2.3,2.6,4,3.19,40,130,106,180,1200,946
1168,"TUNGHA AT D/S OF SHIMOGA TOWN, KARNATAKA",KARNATAKA,24,29,25.8,5.6,6.9,6.3,7.2,8.6,7.8,38,480,200,1.6,6,3.1,0,0.9,0.46,30,350,214,140,900,599
1896,CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,KARNATAKA,24,30,26.9,6.2,7.1,6.6,7.4,8.5,8,134,410,250,1.7,5,3.3,0.06,1.5,0.5,70,240,147,170,500,310
1091,BHADRA AT MALLESWARAM D/S OF KIOCL KARNATAKA,KARNATAKA,16,28,21.9,5.5,7.2,6.7,7.3,8.2,7.7,180,480,245,1,1,1,0.12,0.2,0.16,470,1600,1122,2200,2200,2200
1387,"BHADRA AT D/S OF BHADRAVATHI, KARNATAKA",KARNATAKA,24,30,26.3,5,6.9,6.1,7.1,8.3,7.9,152,440,265,3,6,4.1,0.1,2.3,0.9,140,900,641,350,1600,1195
1169,"BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR HOLEHUNNUR,KARNATAKA",KARNATAKA,24,30,26.8,6,7,6.5,7.5,8.4,8,144,430,249,1.7,5,3.6,0.1,1.9,0.64,90,240,155,140,500,318
2765,"BHADRA AT U/S OF MPM, KARNATAKA",KARNATAKA,24,29,25.8,5.7,6.9,6.5,7.6,8.6,8,138,230,179,1.4,2,1.9,0,0.6,0.29,30,80,51,90,170,123
2771,"BHADRA AT U/S OF KIOCL, KARNATAKA",KARNATAKA,16,28,22.1,5.4,7.4,6.8,7.2,8.1,7.6,160,420,218,1,1,1,0.01,0.15,0.11,240,1600,1031,1500,1600,1583
1172,"MUSI U/S AT HYDERABAD, A.P.",ANDHRA PRADESH,23,29,26,6.1,6.7,6.4,7.8,8.6,8.2,386,430,408,7,7,7,0,11.3,1.82,170,280,225,500,900,700
1173,"MUSI D/S AT HYDERABAD, A.P.",ANDHRA PRADESH,29,31,30,0,0,0,7.7,8.4,8.1,1540,1540,1540,50,75,62.5,0,27.3,13.19,1600,1600,1600,1600,1600,1600
2339,"RIVER MUSI AT NAGOLE,RANGAREDDY",ANDHRA PRADESH,24,30,27,0,0,0,7.4,7.5,7.5,1450,1474,1462,60,180,120,0,35.3,10.47,500,900,700,900,1600,1250
3082,"RIVER MUSI RESERVOIR AT KASANIGUDA,  NALGONDA, A.P.",ANDHRA PRADESH,26,30,27.8,3.1,5.1,4.5,7.8,8.7,8.2,1417,2223,1800,1.5,4.6,2.3,1.8,18,5.75,28,35,31,103,220,186
1178,"PALLERU BEFORE CONFL. WITH KRISHNA, JAGGAYYAPET, A.P.",ANDHRA PRADESH,19,20,19.7,5.9,6.3,6.1,7.4,8.5,8.1,850,1250,997,0.2,0.8,0.5,0.16,0.82,0.57,2,2,2,1200,1400,1333
1177,"MUNERU BEFORE CONFL. WITH KRISHNA, NANDIGAMA, A.P.",ANDHRA PRADESH,22,22,22,6.4,6.4,6.4,7.5,7.5,7.5,747,747,747,0.6,0.6,0.6,0.13,0.86,0.41,2,2,2,1200,1200,1200
1895,KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,26,30,28.2,6.1,7.4,6.9,7.8,8.6,8.3,400,770,576,2,3.6,2.7,0.3,1.2,0.66,900,1600,1180,1600,1600,1600
2777,"KAGINA AT SHAHABAD BRIDGE, KARNATAKA",KARNATAKA,26,29,27.7,6.3,7.4,6.9,7.8,8.6,8.2,410,780,586,2,3,2.3,0.14,1.25,0.52,170,1600,814,500,1600,1375
2349,"RIVER NAKKAVAGU, BACHUGUDEM,MEDAK",ANDHRA PRADESH,26,31,28.2,4.4,5.2,4.8,7.4,8.9,7.9,1619,2078,1898,6.8,12,9,2,33,9.64,30,42,36,155,420,267
2350,"RIVER HUNDRI, JOHARPUR(V), NEAR TEMPLE, KURNOOL",ANDHRA PRADESH,,,,,,,,,,,,,,,,1.2,1.4,1.3,,,,,,
2351,"RIVER KUNDU, NANDYAL, NEAR OVER BDG., KURNOOL",ANDHRA PRADESH,24,27,25.2,5.4,6.1,5.9,7.6,8.1,7.9,390,410,398,2.4,2.8,2.7,1.2,1.6,1.38,20,120,90,280,1200,956
2763,"ASANGI NALLA AT ASANGI VILLAGE, KARNATAKA",KARNATAKA,26.5,34.5,29.5,5.1,7.8,6.1,7.1,8.8,8.1,170,3100,800,0.3,2.6,1.5,0,18.22,4.19,140,900,381,350,1600,1263
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER PENNAR - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1256,"PENNAR AFTER CONF. WITH PAPAGNI,PUSPAGINI,A.P.",ANDHRA PRADESH,28,29.5,28.8,7,7.3,7.2,7.8,8.1,8,350,400,383,2.1,2.3,2.2,1.4,2,1.9,160,180,173,1000,1150,1100
1257,"PENNAR AFTER CONF. WITH CHEYYURU,SOMASILE,A.P.",ANDHRA PRADESH,21,29,24,6.2,6.6,6.4,8.2,8.6,8.4,1062,1201,1130,0.6,0.8,0.7,0,0,1,2,2,2,400,1200,820
30,"PENNAR AT SIDDVATA, NELLORE, A.P.",ANDHRA PRADESH,28.5,29.5,29.2,6.9,7.2,7.1,8,8.3,8.1,390,420,407,2,2.4,2.2,1.4,2,1.7,100,120,110,1000,1200,1100
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER CAUVERY - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1198,"CAUVERY AT NAPOKULU BDG (D/S), KARNATAKA",KARNATAKA,22,28,24.2,6.2,8.2,6.9,6.2,8.3,7.1,35,104,60,1,1,1,0,0.07,0.05,20,260,117,110,840,486
1195,"CAUVERY AT KUSHAL NAGAR U/S (NEAR BAICHANAHALLI), KARNATAKA",KARNATAKA,22,30,25.5,6.4,8.8,7.2,6.3,8.1,7.4,50,119,93,1,1,1,0.07,0.2,0.12,78,380,205,310,1700,888
33,"CAUVERY AT KRS DAM,BALAMURIKSHETRA,KARNATAKA",KARNATAKA,24,29,26.3,5.5,8,6.7,7.1,8.9,8.1,80,359,236,1,2,1.5,0.15,0.49,0.28,110,580,299,470,2200,1193
1386,"CAUVERY AT D/S OF KAREKUARA VILLAGE, KARNATAKA",KARNATAKA,24,28,26.4,6.4,7.8,7,7.3,8.8,8.2,82,362,247,1,2,1.3,0.16,0.5,0.32,140,630,305,580,2200,1249
1171,"CAUVERY AT SRI RANGAPATTANNA,D/S OF ROAD BDG.,KARNATAKA",KARNATAKA,25,28,26.3,5.7,7,6.3,7.3,8.6,8,96,377,287,1,4,2.5,0.2,0.53,0.4,200,4900,1976,780,24000,8007
34,"CAUVERY AT SATHYAGALAM BRIDGE, KARNATAKA",KARNATAKA,26,28,26.8,5.2,8.7,7,7,8.8,7.8,95,448,318,1,3,1.9,0.17,0.53,0.4,92,630,345,390,2800,1561
2773,"CAUVERY AT BANNUR BRIDGE, KARNATAKA",KARNATAKA,25,30,27.1,4.4,8.7,6.7,7.1,8.8,7.8,90,530,313,1,3,1.8,0.33,0.6,0.46,92,700,345,390,2400,1408
2774,"CAUVERY AT RANGANATHITTU, KARNATAKA",KARNATAKA,25,27,25.7,5.3,6.8,6,7.4,8.7,8,85,387,266,1,3,2.3,0.18,0.51,0.33,320,3900,1573,1300,14000,6350
