WATER QUALITY DATA 2012 | CPCB ENVIS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
1211,GODAVARI AT NASIK D/S,MAHARASHTRA,21,26,24,3,6.4,5.3,6.9,8,7.4,201,713,407,2,12,6.5,0,18.08,6.31,13,140,34,27,500,116
1095,"GODAVARI AT U/S OF GANGAPUR DAM,NASIK",MAHARASHTRA,22,28,26,3,6.9,6.2,7.1,8.3,7.6,143,271,192,3,4,3.1,0.04,5.95,1.81,8,21,12,11,60,32
2160,"GODAVARI U/S OF AURANGABAD RESERVOIR, KAIGAON TOKKA NEAR KAIGAON BRIDGE.",MAHARASHTRA,20,37,27,5.3,7.1,6.6,7.8,9,8.2,437,1418,762,0.3,5.2,3.8,0,0.89,0.23,2,4,2,60,110,83
2158,GODAVARI RIVER AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE AT JAYAKWADI .,MAHARASHTRA,20,38,28,5.7,7.5,6.8,8.1,9.1,8.5,416,588,518,3,5,3.6,0,0.99,0.25,2,4,2,70,90,81
2159,GODAVARI RIVER AT D/S OF PAITHAN AT PATHEGAON BDG,MAHARASHTRA,20,38,28,3.4,7.1,6.1,7.8,9.3,8.6,464,1940,960,2.8,8.4,4.5,0,3.8,0.78,2,4,2,60,130,91
2161,"GODAVARI AT JALNA INTAKE WATER PUMP HOUSE, SHAHABAD",MAHARASHTRA,27,35,29,4.9,7.5,6.6,7.4,8.5,8.1,544,2985,1027,2.8,8.3,4.1,0,2.85,0.55,2,2,2,40,130,82
12,GODAVARI AT DHALEGAON,MAHARASHTRA,18,32,26,5.8,7.6,6.7,7.2,8.5,8,360,986,597,3.2,12.4,4.9,0,4.1,1.45,2,2,2,70,110,86
1210,GODAVARI AT NANDED,MAHARASHTRA,28,30,30,4.5,7.2,6.4,7.8,8.6,8.1,360,946,565,2.4,6.6,4.3,0,3.3,0.87,2,2,2,50,140,87
1209,GODAVARI AT RAHER,MAHARASHTRA,27,30,29,4.6,7.3,6.2,7.7,8.5,8.1,358,880,581,2.8,8,4.4,0,2.5,0.78,2,4,2,60,170,99
2157,GODAVARI AT LATUR WATER INTAKE NR PUMP HOUSE AT DHAMEGAON.,MAHARASHTRA,22,30,27,6.5,7.4,7,7.8,8.8,8.2,308,1603,547,2.8,4.2,3.4,0,0.83,0.25,2,4,2,60,170,83
2360,"GODAVARI AT BASARA, ADILABAD",ANDHRA PRADESH,28,30,29,6,6.6,6.3,7.1,8.2,7.7,223,760,517,1,3.8,1.8,0.2,3,1.2,5,92,36,80,410,265
2361,"GODAVARI  AT MANCHERIAL, NR RLY BDG B/C OF RALLAVAGU",ANDHRA PRADESH,26,31,29,0,9.8,6.7,8,8.9,8.3,379,685,528,1.9,18,7,0,0.75,0.22,26,300,131,33,1700,517
2362,"GODAVARI AT RAMAGUNDAM D/S, NR FCI INTAKE WELL, KARIMNAGAR",ANDHRA PRADESH,25,30,28,0,9.9,7,8,8.8,8.3,417,698,552,2,16,7.1,0,0.73,0.25,90,300,143,1600,1600,1600
2363,"GODAVARI AT GODAVARIKHANI, NR BATHING GHAT, KARIMNAGAR",ANDHRA PRADESH,25,30,28,0,12.2,6.7,7.7,8.8,8.2,424,787,658,2.9,14,7.4,0,1.92,0.69,170,900,618,500,1600,1150
2364,"GODAVARI AT RAMAGUNDAM U/S , KARIMNAGAR",ANDHRA PRADESH,25,30,28,0,9.5,6.9,7.9,8.9,8.4,377,687,526,1.8,26,9.7,0,0.71,0.23,140,240,165,220,500,290
2356,"GODAVARI D/S RAMANUGUNDAM,",ANDHRA PRADESH,24,30,28,0,7.5,4.6,7.6,8.3,8.1,436,717,583,0.1,14,6.4,0,0.9,0.43,140,300,180,500,900,600
2365,"GODAVARI AT KAMALPUR U/S M/S AP RAYONS LTD. INTAKE WELL, WARANGAL",ANDHRA PRADESH,23,33,27,0,11.6,5.6,7.3,8.7,8.1,230,544,378,0.5,12,5.3,0,0.2,0.09,80,300,263,500,900,567
2366,"GODAVARI AT KAMALPUR D/S AT M/S. AP RAYONS LTD. DISCHARGE POINT, WARANGAL",ANDHRA PRADESH,23,35,28,0,7.9,5.4,7.5,8.8,8,235,560,393,0.4,15,6.6,0,1.2,0.24,90,1600,382,500,1600,683
13,GODAVARI AT MANCHERIAL,ANDHRA PRADESH,26,30,29,0,9.9,6.4,7.3,8.9,8.2,377,686,547,1.9,26,8.8,0,0.72,0.23,40,140,90,500,500,500
2367,"GODAVARI AT BHADRACHALAM U/S BATHING GHAT, KHAMMAM",ANDHRA PRADESH,17,20,20,6.2,7.3,6.6,7.4,8.1,7.7,113,410,301,0.4,0.8,0.6,0.16,0.92,0.46,2,6,4,600,1700,1291
2368,"GODAVARI AT BHADRACHALAM D/S BATHING GHAT, KHAMMAM",ANDHRA PRADESH,18,20,20,6.1,7.1,6.6,7,8,7.6,121,493,343,0.5,0.8,0.6,0.14,0.96,0.48,2,6,4,1100,2200,1509
2369,"GODAVARI AT BURGAMPAHAD, KHAMMAM",ANDHRA PRADESH,19,20,20,4.5,6.5,5.6,6.6,7.8,7.2,410,680,562,0.6,3.6,2,0.46,1.24,0.75,2,6,5,1200,2700,1964
2370,GODAVARI AT RAJAMUNDRY U/S OF NALLA CHANNEL,ANDHRA PRADESH,22,27,26,5.8,6.2,5.9,6.7,7.8,7.4,238,358,291,1,1.2,1.1,0.57,1.95,0.96,3,3,3,7,1100,535
14,GODAVARI AT POLAVARAM,ANDHRA PRADESH,25,28,27,5.6,6.5,6.1,7.7,7.9,7.8,212,324,254,1,1.2,1.1,0.05,1,0.7,3,3,3,3,1100,507
1218,GODAVARI AT RAJAHMUNDRY U/S,ANDHRA PRADESH,25,29,27,5.8,6.2,5.9,7.4,7.9,7.7,198,296,245,1,1.2,1,0.05,1.02,0.55,3,3,3,4,1100,570
2371,GODAVARI AT RAJAMUNDRY D/S OF NALLA CHANNEL,ANDHRA PRADESH,21,28,25,5.4,6.2,5.9,6.7,7.9,7.4,252,410,313,1,1.2,1.1,0.57,1.29,0.99,3,4,3,11,2400,1424
1219,GODAVARI AT RAJAHMUNDRY D/S,ANDHRA PRADESH,22,27,25,5.8,6.2,6,7,7.8,7.4,260,319,284,1,1.6,1.2,0.22,1.83,0.95,3,3,3,9,1100,687
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF TRIBURATY STREAMS INDRAVATI, SHANKINI, MANJEERA, MANER, WARDHA, WAINGANGA, KOLAR, KANHAN, PURNA, NIRA, KINNERSANI, SABARI, BINDUSARA, DARNA, PENGANGA & WENA - 2012",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1854,"INDRAVATI A/C DANTEWADA RIVER, NELSONNAR, DANTEWADA.",CHHATTISGARH,19,27,23,7.4,7.7,7.6,7.4,7.8,7.6,,,,0.8,1.6,1.2,,,,,,,4,12,7
1856,"SHANKNI A/C DANKANI,DANTEWADA.",CHHATTISGARH,20,28,24,7.2,7.7,7.5,7.5,7.6,7.6,,,,1,1.8,1.3,,,,,,,4,14,8
2673,"MANJRA AT D/S OF LATUR,NR LATUR- NANDED BDG, BHATKHEDA, LATUR.",MAHARASHTRA,22,30,27,5.8,7.5,6.8,8.3,8.6,8.4,275,916,515,3,6.5,4.1,0,1.6,0.41,2,2,2,60,80,67
2374,MANJEERA AT GOWDICHARLA B/C WITH NAKKAVAGU,ANDHRA PRADESH,27,29,28,6.1,7.4,6.8,6.9,8.5,7.9,322,550,426,1,3.2,1.8,0.5,2,0.99,6,80,37,105,330,191
2375,MANJEERA AT GOWDICHARLA A/C WITH NAKKAVAGU,ANDHRA PRADESH,27,29,28,5.4,7,6.1,7.2,8.6,7.9,394,743,525,1.8,4.6,2.8,1,5,2.26,8,100,49,105,390,226
1781,"MANJEERA - NEAR GANAPATHI SUGARS , MEDAK DIST",ANDHRA PRADESH,26,29,27,6,7.6,6.8,8,8.8,8.2,297,471,398,1,2.1,1.6,0.4,1,0.85,5,72,34,60,320,219
1157,MANJERA AT RAIPALLU,ANDHRA PRADESH,26,30,28,6,7.5,6.9,7.5,8.7,8.2,288,409,351,1,1.3,1.1,0.4,1.5,0.78,3,55,34,48,210,121
1891,MANJRA AT D/S IN INTAKE POINT TO BIDAR CITY,KARNATAKA,26,36,29,5.3,8.2,7.2,7.6,8.4,8,,,,1,3.5,2.3,0.24,1.63,0.67,170,1600,798,500,1600,1450
1215,MANER AT WARANGAL U/S,ANDHRA PRADESH,25,33,28,0,8.5,5.2,7.2,8.4,7.9,286,1288,568,1.4,27,15.4,0.1,6.33,3.18,300,900,567,900,1600,1367
1158,MANER AT SOMNAPALLI,ANDHRA PRADESH,25,30,28,0,8,4.2,7.6,8.4,8.1,362,598,468,1,25,7.8,0,2.6,0.6,40,90,78,300,500,413
2719,"WARDHA RIVER AT D/S OF ERAI RIVER, HADASTI, CHANDRAPUR.",MAHARASHTRA,10,26,18,3.1,6,4.8,7.3,8.9,8.2,366,1652,1055,4.8,15,7.9,1.17,11.67,4.94,26,140,81,80,220,146
2720,"WARDHA RIVER AT U/S OF ERAI RIVER, HADASTI, CHANDRAPUR.",MAHARASHTRA,16,26,19,3.2,6.5,5.1,7.6,8.8,8.2,345,1599,921,4,9.1,6.6,1.17,11.59,4.78,14,110,53,30,130,90
2721,"WARDHA RIVER AT U/S OF ACC GHUGGUS, CHANDRAPUR.",MAHARASHTRA,18,26,19,4.8,7,5.8,7.8,8.8,8.3,392,1571,770,3.6,8.6,5.4,0.38,9.8,2.8,22,70,41,60,170,96
2174,WARDHA D/S OF ACC GHUGGUS.,MAHARASHTRA,18,28,20,3.7,6.7,5.1,7.7,8.9,8.2,404,1581,859,4.6,31,8.6,0.49,9.67,3.96,26,500,134,110,280,173
2156,WARDHA AT CONFL. POINT OF PENGANGA & WARDHA AT JUAD.,MAHARASHTRA,9,23,19,5,6.2,5.5,7.6,9,8.1,349,1595,754,4,8.2,5.7,0.62,9.86,3.73,30,90,57,50,300,122
1212,WARDHA AT RAJURA BRIDGE,MAHARASHTRA,18,24,19,5.1,6.5,5.5,7.3,8.8,8.2,465,3013,1106,4.8,17,6.9,0.73,22.14,6.04,26,140,77,70,280,163
1213,WAINGANGA AT BALAGHAT,MADHYA PRADESH,19,26,23,2,7.8,7,0.5,7.7,6.8,255,642,395,1.2,40,5,0.16,25,2.41,,,,7,240,70
1214,WAINGANGA AT CHINDWARA,MADHYA PRADESH,20,26,23,6.8,7.8,7.4,7.2,7.8,7.5,270,474,383,1.3,3.8,2.1,0,1.1,0.53,6,6,6,6,75,31
3330,"WAINGANGA AT CHHAPARA, NR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,4,24,19,7.3,7.8,7.5,7.3,7.6,7.5,310,386,335,1,7.8,2.9,0.36,1.2,0.71,,,,7,150,42
3331,"WAINGANGA AT CHHAPARA, NR RD BRIDGE AFTER MIXING MOTI & CHAMARIYA NALLA, JABALPUR",MADHYA PRADESH,23,26,25,7.3,7.6,7.5,7.6,7.9,7.8,396,722,559,1.6,2.8,2.2,0.64,0.8,0.72,,,,11,75,43
1910,WAINGANGA A/C WITH KANHAN,MAHARASHTRA,18,24,20,4.2,6.4,5.3,7.4,9,8.2,359,891,640,4,20.6,8.7,0.3,15.3,3.23,50,170,97,110,350,199
2173,WAINGANGA RIVER U/S OF ELLORA PAPER MILL.,MAHARASHTRA,18,27,23,4.2,6.5,5.5,7.5,9,8.3,306,561,436,4.4,10,6.6,0.29,3.32,1.26,20,130,63,20,280,118
2172,WAINGANGA RIVER D/S OF ELLORA PAPER MILL.,MAHARASHTRA,16,27,23,2.9,6.2,4.9,7.9,9,8.3,304,595,474,5,12.2,8.2,0.37,8.57,2.34,30,280,93,90,500,182
2175,"WAINGANGA U/S OF GAURAV PAPER MILLS, NEAR JACKWELL.",MAHARASHTRA,10,23,19,4.3,6.6,5.6,7.4,8.9,8.3,382,1289,663,4,9.8,5.8,0.62,9.83,3.47,33,130,82,60,280,163
2176,"WAINGANGA D/S OF GAURAV PAPER MILLS, NEAR JACKWELL.",MAHARASHTRA,18,23,19,3.4,6.2,4.8,7.4,9,8.3,494,1821,883,4.2,12.4,8,0.56,10.27,5.02,50,240,122,140,500,243
11,WAINGANGA AT ASHTI,MAHARASHTRA,18,24,20,4.8,6.9,5.9,7.3,8.9,8.1,344,1586,728,4.2,8.8,5.6,0.58,12,5.04,22,220,81,80,280,153
1908,KOLAR B/C/ TO KANHAN AT KAMPTEE,MAHARASHTRA,20,26,22,5,6,5,8,9,8,381,871,640,4,10,6,0,7,2,26,350,121,70,900,268
3312,"KANHAN AT CHINDWARA BEFORE MIXING BOREGAON GROWTH CENTRE NALLA, JABALPUR",MADHYA PRADESH,20,27,24,6.8,7.9,7.5,7.2,7.7,7.4,324,572,445,1.2,2.9,2.1,0.17,0.94,0.6,,,,7,240,59
1909,KANHAN D/S OF NAGPUR,MAHARASHTRA,18,22,20,4.6,5.7,5.2,7.3,9,8.1,427,1040,697,5.4,9.6,7.1,0.32,12.1,3.75,22,130,70,70,350,178
2170,"KANHAN RIVER U/S OF M/S VIDHARBHA PAPER MILL, SINORA.",MAHARASHTRA,20,29,22,3.6,6,5.4,7.8,8.7,8.3,440,735,549,4,16,6.3,0.28,4.6,2.21,22,90,54,22,140,81
2171,"KANHAN RIVER D/S OF M/S VIDHARBHA PAPER MILL, SINORA.",MAHARASHTRA,20,29,23,2.9,5.6,4.8,7.7,8.7,8.3,481,789,627,4.6,22,8,0,4.12,2.18,50,170,101,27,220,125
1913,PURNA AT DHUPESHWAR,MAHARASHTRA,20,25,21,3.9,6,5.18,7.7,8.8,8.3,434,1270,709,5,14,8.2,0.17,10.99,2.44,70,240,168,70,500,330
2700,"PURNA NR ACHALPUR-AMRAVATI ROAD BRIDGE, ASEGAON, CHANDUR BAZAR, AMRAVATI",MAHARASHTRA,20,20,20,4,6,5,8,9,9,465,1239,785,7,22,13,3,8,5,110,300,205,170,900,435
1315,"NIRA AT PULGAON COTTON MILL, WARDHA",MAHARASHTRA,18,23,19,3.5,6.3,4.9,7.7,9,8.3,425,907,539,5,14.6,9,0.34,4.62,1.78,30,170,85,70,500,199
2372,"KINNERASANI A/C OF KTPS ASH POND EFFLUENTS, KHAMMAM",ANDHRA PRADESH,18,20,20,4.4,7.5,6.3,7.1,7.9,7.5,368,569,477,0.5,0.7,0.6,0.18,0.95,0.53,2,6,4,110,1700,1292
2373,"SABARI AT KUNAVARAM, KHAMMAM",ANDHRA PRADESH,18,21,20,5.7,7.5,7,6.8,7.7,7.2,49,157,97,0.5,0.5,0.5,0,0.18,0.03,2,2,2,200,200,200
2657,"BINDUSARA AT BEED NR INTAKE WATER PUMP HOUSE AT DAM, PALIGAON, BEED",MAHARASHTRA,25,35,29,5,7,6.6,7.6,8.6,8.2,547,1126,817,2.6,8,4.4,0,2.89,0.59,2,4,2,60,170,100
2660,"DARNA RIVER AT CHEHEDI PUMPING STATION, NASHIK.",MAHARASHTRA,22,28,25,3,6.7,5.8,7,8.2,7.5,154,520,270,3,8,4.2,0.11,23.68,4.59,9,90,24,26,280,75
2661,"DARNA RIVER AT ASWALI ( DARNA DAM), IGATPURI, NASHIK",MAHARASHTRA,21,25,24,4.2,7.3,6.4,7.1,8.3,7.6,122,292,187,2,5,3.2,0,5.13,1.42,9,21,15,23,90,52
2662,"DARNA AT MES SITE PUMPING STATION, BHAGUR, NASHIK.",MAHARASHTRA,21,26,25,4.7,7.2,6.2,7,8.1,7.5,85,456,222,3,4.5,3.5,0.01,10.39,2.4,7,23,13,21,70,36
2663,"DARNA AT BHAGUR PUMPING STN NR PANDHURLI BDG, BHAGUR, NASHIK.",MAHARASHTRA,21,26,24,5,7.2,6.4,7.1,7.8,7.5,123,457,256,3,4,3.4,0.01,9.34,2.83,11,22,14,23,60,35
2664,"DARNA AT SANSARI, NASHIK.",MAHARASHTRA,24,26,25,4.9,6.4,6,6.8,7.8,7.4,97,467,251,2.5,5,3.7,0.05,8.98,3.65,9,23,15,26,90,46
2697,"PENGANGA NR WATER SUPPLY SCHEME OF UMARKHED MC BELKHED, UMARKHED, YAVATMAL",MAHARASHTRA,10,23,19,4.9,7.4,5.7,7.4,9.1,8.2,347,1462,908,3.9,9,5.8,0.44,11.58,5.42,6,50,29,17,140,70
2698,"PENGANGA RIVER D/S OF ISAPUR DAM, ISAPUR, PUSAD, YAVATMAL",MAHARASHTRA,11,28,19,4.8,6.5,5.6,7.5,9.1,8.2,316,1575,833,4,8.7,5.5,0.49,9.84,2.81,17,80,35,11,220,76
2699,"PENGANGA AT MEHKAR-BULDANA ROAD BRIDGE, MEHKAR, BULDANA",MAHARASHTRA,20,22,21,3,6.2,4.4,7.5,8.7,8.3,576,1484,940,5.8,12.6,9.8,0.4,4.4,2.91,50,170,95,80,300,174
2722,"WENA  AT U/S OF MOHATA MILLS, NR RAILWAY BRIDGE, HINGANGHAT",MAHARASHTRA,18,23,19,4.1,6.7,5.5,7.8,8.8,8.4,409,725,541,4.2,7.8,6.2,0.12,5.77,2.07,30,130,61,60,240,111
2723,"WENA AT D/S OF MOHATA MILLS, RD BRG ON HINGANGHAT-WADNER RD",MAHARASHTRA,18,20,19,3.6,5.9,4.8,7.5,8.8,8.2,489,876,643,5.6,18.6,9.3,0.25,7.58,2.31,40,220,103,90,350,193
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER KRISHNA - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1194,KRISHNA AT MAHABALESHWAR DHOM DAM NEAR KOINA DAM,MAHARASHTRA,21,26,23,5.6,6.1,5.9,6.4,8.2,7.7,82,220,140,2.5,5.8,4.2,0.14,0.36,0.22,20,35,27,110,275,216
1153,KRISHNA AT RAJAPUR WEIR,MAHARASHTRA,23,31,27,4.9,7.5,6.6,6.9,8.1,7.5,77,979,497,1.8,6.2,3.1,0,2.66,1.05,4,12,7,110,240,162
36,"KRISHNA AT KRISHNA BDG, KARAD",MAHARASHTRA,21,25,23,4.9,5.6,5.3,6.5,8.2,7.7,118,442,205,5.4,8.8,6.8,0.16,0.38,0.25,200,275,246,1600,1800,1783
1906,KRISHNA D/S OF ISLAMPUR,MAHARASHTRA,21,25,23,5.3,7.3,6.7,7,8.5,7.8,179,1722,456,2.4,24,4.9,0.46,17.2,2.62,4,12,6,130,220,154
37,KRISHNA AT SANGLI,MAHARASHTRA,20,25,23,4.9,7.4,6.5,7,8.6,7.8,182,1925,774,2.2,6,3.2,0.26,11.9,2.34,2,12,6,110,220,149
1310,"KRISHNA AT KURUNDWAD, KOLHAPUR",MAHARASHTRA,23,32,27,5.7,7.3,6.6,6.9,8.3,7.6,78,1286,556,2,5.4,3.6,0.45,3.98,1.56,4,9,7,130,220,163
2187,KRISHNA AT KSHETRA MAHULI.,MAHARASHTRA,20,23,22,3.9,5.8,4.9,7.1,8.2,7.9,322,840,435,4.8,9.6,7.3,0.16,0.38,0.25,120,350,218,900,1800,1558
2188,"KRISHNA AT KRISHNA-VENNA SANGAM, MAHULI",MAHARASHTRA,20,23,21,4.2,5.5,5,7.4,8.2,8,292,648,408,3.6,9.5,6.9,0.18,0.42,0.28,195,350,237,1600,1800,1717
2190,KRISHNA RIVER AT WAI.,MAHARASHTRA,20,30,23,4.2,5.2,4.5,7.1,8.2,7.8,160,524,324,5.5,10.5,8,0.18,0.72,0.3,110,275,178,900,1800,1442
1182,KRISHNA AT U/S OF UGARKHURD BARRAGE,KARNATAKA,21,31,26,4.5,8.4,6.6,7.6,9.1,8.5,200,1230,689,0.9,4.5,2.1,0,9.86,3.9,50,900,572,80,1600,1275
1889,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,KARNATAKA,22,31,25,4.7,8.1,6.8,8,9.3,8.5,290,1000,668,1,3.9,1.9,0.88,11,6.02,34,900,619,300,1600,1418
1181,KRISHNA AT D/S NARAYANPURA DAM,KARNATAKA,23,30,28,4.6,6.8,5.5,7.5,8.8,8.2,390,490,440,1,2.2,1.5,0,18.66,2.22,23,900,229,50,1600,565
1170,KRISHNA AT D/S DEVASAGAR BDG.,KARNATAKA,26,33,30,6.4,7.4,7,7.7,9.6,8.3,,,,1,3,2.1,0.27,0.99,0.51,220,900,607,500,1700,1250
1028,KRISHNA AT TINTINI BRIDGE,KARNATAKA,27,36,30,7,7.2,7.1,8,8.6,8.2,,,,1,2.8,1.3,0.15,1.05,0.58,50,220,118,90,500,307
2781,KRISHNA AT D/S OF ALAMATTI DAM,KARNATAKA,24,29,28,4.8,6.8,5.6,7.5,9.3,8.2,390,530,460,1,2.8,1.7,0,1.27,0.58,30,900,355,70,1600,860
1784,"KRISHNA AT THANGADI , MAHABOOBNAGAR ",ANDHRA PRADESH,26,31,28,0,10.5,6.7,7.1,8.4,8,354,1080,766,0,24,8.8,0,4,0.63,80,170,102,100,900,341
1175,"KRISHNA A/C TUNGABHADRA, SANGAMESHWARAM",ANDHRA PRADESH,23,34,28,6,6.8,6.3,7.6,8.1,7.9,280,410,372,2,2.8,2.4,1,4.8,2.35,100,210,138,940,1230,1086
39,KRISHNA AT GADWAL BRIDGE,ANDHRA PRADESH,26,30,28,0,15,6.4,6.6,8.3,8,362,1085,762,2.1,22,8.4,0,3,0.52,50,300,117,50,900,277
1465,"KRISHNA AT WADAPALLY A/C WITH R. MUSI, A.P.(SHIFTED FROM 1220)",ANDHRA PRADESH,27,29,28,5.4,6,5.7,7.8,8.8,8.3,353,912,587,1,6,3.3,1,3,1.53,10,100,36,90,255,150
1786,"KRISHNA AT VEDADRI , GUNTUR ",ANDHRA PRADESH,18,30,23,6.1,7.5,6.8,6.6,8.7,7.7,495,1174,667,0.5,0.6,0.5,0.1,0.71,0.4,2,7,5,1200,2200,1745
1787,"KRISHNA AT AMARAVATI , GUNTUR ",ANDHRA PRADESH,26,29,27,5.5,7.3,6.3,6.2,8.3,7.5,418,743,579,0.5,0.6,0.5,0.16,0.8,0.41,2,6,4,1100,2200,1409
25,KRISHNA AT VIJAYWADA,ANDHRA PRADESH,17,28,22,5.8,7.5,6.6,7.2,8.2,7.7,425,713,564,0.5,0.6,0.5,0.12,0.8,0.44,2,6,4,1100,2700,1582
3079,"D/S OF KRISHNA A/C WITH TREATED SEWAGE DISCHARGING FROM 10MLD STP LOCATED AT RAMALINGESHWARNAGAR, VIJAYAWADA,  KRISHNA",ANDHRA PRADESH,19,21,20,1.8,3.4,2.4,6.8,7,6.9,664,1734,1376,0.7,0.8,0.8,0.82,0.92,0.87,2,6,4,1200,2200,1833
3083,"KRISHNA D/S OF SRISHAILAM,  KURNOOL",ANDHRA PRADESH,23,35,28,5.8,6.2,6,7.6,8,7.8,320,852,419,1.2,2.5,1.8,0.05,1.2,0.5,100,180,129,940,2100,1281
, ESTUARINE ZONE,,,,,,,,,,,,,,,,,,,,,,,,,
1782,"KRISHNA AT HAMSALA DEEVI , GUNTUR ",ANDHRA PRADESH,18,24,21,4.5,7,5.6,6.8,7.9,7.4,446,14140,3647,0.5,0.8,0.6,0.15,0.8,0.47,2,6,4,1100,2200,1591
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF TRIBUTARY STREAMS  PANCHGANGA AND BHIMA- 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1311,PANCHAGANGA AT ICHALKARANJI,MAHARASHTRA,24,32,27,3.9,7.8,6.3,6.9,8.2,7.5,111,1549,549,1.8,7,3.8,0.29,3.55,1.34,4,15,10,140,280,213
2163,PANCHAGANGA RIVER AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,24,32,27,3.8,7.4,6.3,7,8.1,7.5,75,1768,654,1.8,7.6,3.6,0.36,3.8,1.6,4,15,9,130,280,197
1904,PANCHAGANGA U/S OF KOLHAPUR TOWN,MAHARASHTRA,23,31,26,4.5,7.2,6.5,6.9,8.4,7.5,75,1925,331,2.2,4.6,3,0.28,2.81,1.1,4,15,7,120,280,158
1905,PANCHAGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,23,32,26,4.2,7.2,6.2,6.5,7.7,7.3,72,740,256,2.2,5.8,3.8,0.43,2.9,1.33,4,12,8,130,240,174
1189,BHIMA AT PUNE U/S VITHALWADI,MAHARASHTRA,25,29,28,1.2,5.3,2.4,7.2,8.2,7.9,269,504,374,8.4,15.4,10.8,0.18,0.82,0.37,225,2755,488,1600,1800,1750
2655,"BHIMA AT KOREGAON NEAR KOREGAON BDG, SHIRUR, PUNE",MAHARASHTRA,22,28,26,1.8,6,4,7.2,8.4,7.9,164,690,414,4.4,12.7,8.9,0.18,0.44,0.3,200,275,238,1600,1800,1633
2656,"BHIMA RIVER-BACKWATER OF UJANI DAM NEAR RAW WATER PUMP HOUSE, KUMBARGAON, INDAPUR, PUNE",MAHARASHTRA,25,30,28,4.2,5.6,5,7.4,8.2,8,200,1308,627,3.2,9.5,6.8,0.18,2.88,0.5,200,425,331,1600,1800,1733
1190,"BHIMA AT PUNE, D/S OF BUNDGARDEN",MAHARASHTRA,24,30,27,0.9,3.7,1.7,7.3,8.2,7.8,196,444,376,10.3,17,14.2,0.26,2.8,0.63,350,900,525,1800,1800,1800
